playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8481522,2023,Peyton Krebs,BUF,C,5on5,24,15825.0,336.0,3.7,0.44,0.48,0.5,0.49,0.51,0.5,192.0,17.26,1.64,1.14,4.81,0.73,9.73,6.95,1.61,1.63,1.59,1.0,1.0,15.0,10.0,7.0,32.0,3.0,1.0,2.0,1.0,1.0,0.0,12.0,9.0,14.0,24.0,7.0,14.0,62.0,14.0,1.0,4.0,18.0,6.0,1.0,0.57,0.81,0.26,0.0,1.0,0.0,31.37,25.0,24.88,3.0,0.23,0.17,0.7,1.18,1.16,1.14,336.0,43.0,49.0,62.0,182.0,47.0,47.0,41.0,201.0,62.0,78.0,53527.0,14.0,8.0,4.0,9.0,119.54,9.02,8.75,8.8,8.53,108.0,60.0,57.0,225.0,8.0,11.0,1.0,130.0,31.0,7.0,3.49,3.67,1.85,5.0,3.0,0.0,217.44,168.0,163.41,1.55,1.94,1.94,8.63,8.42,8.27,119.41,11.7,11.09,11.91,11.31,113.0,50.0,63.0,226.0,7.0,19.0,1.0,114.0,37.0,12.0,3.37,4.68,3.64,1.0,5.0,1.0,234.71,163.0,167.49,1.72,3.93,3.93,9.48,9.78,9.47,38.5,42.47,824.0,864.0,0.36,0.26,12.0,10.0,8.0,7.0
8481522,2023,Peyton Krebs,BUF,C,4on5,24,937.0,29.0,2.4,0.0,0.08,0.0,0.08,0.0,0.07,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,17.0,0.0,10.0,1.0,2.0,9.0,17.0,8.0,3.0,3384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.37,2.88,2.8,2.88,2.8,24.0,10.0,5.0,39.0,6.0,1.0,0.0,28.0,2.0,4.0,0.71,0.3,1.87,2.0,0.0,4.0,39.0,34.0,34.0,0.59,0.04,0.04,3.42,3.42,3.33,0.43,5.26,9.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0
8481522,2023,Peyton Krebs,BUF,C,5on4,24,1113.0,29.0,2.26,0.9,0.86,0.77,0.88,0.78,0.86,117.0,0.64,0.01,0.06,0.12,0.02,0.57,0.23,0.01,0.01,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.02,0.02,0.02,29.0,14.0,0.0,2.0,13.0,11.0,1.0,3.0,14.0,5.0,10.0,3426.0,0.0,0.0,0.0,0.0,9.56,0.83,0.81,0.83,0.81,11.0,3.0,3.0,17.0,1.0,1.0,0.0,13.0,0.0,1.0,0.47,0.0,0.35,0.0,0.0,1.0,17.0,14.0,14.0,0.2,0.05,0.05,0.98,0.98,0.94,2.42,0.09,0.09,0.09,0.09,3.0,1.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.04,0.0,0.0,0.12,0.12,0.12,9.15,1.51,118.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8476479,2023,Phillip Danault,LAK,C,other,22,683.0,8.0,10.47,0.36,0.74,0.53,0.47,0.63,0.52,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,7.0,5.0,6.0,720.0,0.0,0.0,0.0,2.0,2.78,0.59,0.59,0.59,0.59,2.0,3.0,5.0,10.0,1.0,0.0,0.0,4.0,0.0,1.0,0.13,0.0,0.46,1.0,0.0,0.0,10.0,5.0,5.0,0.04,0.0,0.0,0.63,0.63,0.63,2.24,1.05,1.05,1.05,1.05,3.0,0.0,6.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,0.03,0.1,0.93,0.0,0.0,1.0,9.0,3.0,3.0,0.02,0.0,0.0,1.07,1.07,1.07,3.42,1.17,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8476479,2023,Phillip Danault,LAK,C,all,22,22899.0,460.0,21.19,0.59,0.57,0.59,0.54,0.6,0.54,86.0,51.76,6.07,3.8,12.09,1.83,27.5,20.7,5.93,6.12,5.98,7.0,2.0,52.0,20.0,16.0,88.0,15.0,6.0,8.0,1.0,4.0,1.0,31.0,22.0,46.0,66.0,2.0,4.0,166.0,16.0,2.0,9.0,50.0,17.0,5.0,1.74,2.23,2.1,2.0,2.0,2.0,89.94,72.0,73.17,7.0,0.84,1.94,1.44,5.47,5.53,5.46,460.0,63.0,69.0,73.0,255.0,62.0,69.0,65.0,264.0,166.0,137.0,57159.0,4.0,4.0,2.0,10.0,249.37,23.34,22.74,23.59,22.98,232.0,113.0,107.0,452.0,26.0,18.0,1.0,268.0,52.0,25.0,7.71,6.67,8.96,8.0,11.0,7.0,460.58,345.0,350.23,3.75,3.77,3.77,23.33,23.63,23.17,163.16,16.42,15.57,16.34,15.5,166.0,62.0,82.0,310.0,17.0,14.0,3.0,171.0,42.0,15.0,4.99,5.14,6.3,7.0,6.0,4.0,304.56,228.0,223.87,2.52,2.87,2.87,16.07,16.02,15.38,56.53,41.78,1022.0,868.0,0.0,0.0,0.0,0.0,0.0,0.0
8476479,2023,Phillip Danault,LAK,C,5on5,22,17139.0,337.0,21.19,0.59,0.59,0.59,0.56,0.61,0.55,112.0,41.72,4.04,3.12,10.12,1.53,22.88,17.31,3.92,4.08,3.96,6.0,1.0,43.0,16.0,10.0,69.0,11.0,4.0,6.0,0.0,3.0,1.0,28.0,17.0,39.0,55.0,1.0,2.0,119.0,15.0,1.0,6.0,42.0,14.0,3.0,1.53,1.79,0.71,2.0,2.0,0.0,70.94,59.0,60.17,5.0,0.65,0.91,0.4,4.29,4.34,4.28,337.0,37.0,45.0,61.0,194.0,52.0,55.0,47.0,183.0,119.0,102.0,46226.0,2.0,4.0,2.0,7.0,188.69,14.33,13.97,14.57,14.2,181.0,81.0,67.0,329.0,18.0,13.0,0.0,212.0,38.0,12.0,6.36,4.89,3.07,6.0,10.0,2.0,337.58,262.0,267.23,2.5,2.15,2.15,14.69,14.98,14.78,122.09,10.14,9.81,10.05,9.73,121.0,49.0,57.0,227.0,12.0,12.0,3.0,136.0,26.0,8.0,4.21,3.35,2.58,5.0,5.0,2.0,221.56,170.0,165.87,1.64,2.54,2.54,9.24,9.18,9.05,39.2,27.5,822.0,655.0,0.6,0.29,12.0,11.0,10.0,9.0
8476479,2023,Phillip Danault,LAK,C,4on5,22,2160.0,59.0,20.34,0.13,0.07,0.16,0.08,0.18,0.09,66.0,1.49,0.2,0.11,0.16,0.04,0.46,1.03,0.2,0.2,0.2,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,16.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08,0.12,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.02,0.0,0.0,0.23,0.23,0.23,59.0,0.0,22.0,5.0,32.0,5.0,10.0,6.0,38.0,16.0,11.0,4893.0,0.0,0.0,0.0,0.0,6.87,0.68,0.68,0.68,0.68,6.0,3.0,2.0,11.0,1.0,0.0,0.0,7.0,1.0,1.0,0.24,0.12,0.32,1.0,0.0,0.0,11.0,9.0,9.0,0.09,0.0,0.0,0.77,0.77,0.77,29.82,4.44,3.92,4.44,3.92,31.0,11.0,17.0,59.0,3.0,2.0,0.0,24.0,13.0,5.0,0.5,1.46,2.48,1.0,1.0,1.0,59.0,42.0,42.0,0.72,0.33,0.33,4.83,4.83,4.32,0.8,10.88,14.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0
8476479,2023,Phillip Danault,LAK,C,5on4,22,2917.0,56.0,19.68,0.93,0.89,0.9,0.89,0.87,0.88,116.0,8.55,1.84,0.57,1.82,0.26,4.16,2.36,1.81,1.84,1.81,0.0,1.0,8.0,3.0,2.0,13.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,3.0,6.0,9.0,0.0,0.0,24.0,0.0,0.0,2.0,7.0,2.0,2.0,0.13,0.31,1.39,0.0,0.0,2.0,13.0,11.0,11.0,1.0,0.16,1.04,1.04,0.96,0.96,0.95,56.0,23.0,1.0,5.0,27.0,5.0,4.0,11.0,36.0,24.0,14.0,4758.0,0.0,0.0,0.0,1.0,50.12,7.64,7.39,7.64,7.39,43.0,25.0,32.0,100.0,6.0,5.0,1.0,45.0,12.0,11.0,0.97,1.54,5.12,0.0,1.0,5.0,100.0,68.0,68.0,1.09,1.62,1.62,7.11,7.11,6.86,6.6,0.6,0.6,0.6,0.6,10.0,0.0,1.0,11.0,0.0,0.0,0.0,8.0,1.0,1.0,0.14,0.15,0.3,0.0,0.0,0.0,11.0,10.0,10.0,0.09,0.0,0.0,0.69,0.69,0.69,10.38,1.23,150.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0
8478416,2023,Erik Cernak,TBL,D,other,26,1103.0,14.0,3.95,0.32,0.46,0.19,0.57,0.21,0.6,49.0,0.67,0.03,0.03,0.08,0.02,0.28,0.56,0.03,0.03,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.04,0.04,0.04,14.0,1.0,4.0,2.0,7.0,1.0,1.0,1.0,11.0,0.0,0.0,1985.0,0.0,0.0,0.0,4.0,4.62,1.61,1.61,1.61,1.61,5.0,2.0,2.0,9.0,2.0,0.0,0.0,3.0,1.0,3.0,0.06,0.11,1.45,1.0,0.0,1.0,9.0,7.0,7.0,0.08,0.0,0.0,1.7,1.7,1.69,19.3,3.36,3.17,3.36,3.17,19.0,7.0,12.0,38.0,2.0,2.0,0.0,16.0,6.0,4.0,0.57,0.67,2.11,1.0,0.0,1.0,38.0,26.0,26.0,0.43,0.64,0.64,3.15,3.15,2.93,4.55,5.33,37.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8478416,2023,Erik Cernak,TBL,D,all,26,30202.0,641.0,4.25,0.41,0.56,0.42,0.55,0.42,0.55,90.0,15.56,0.78,0.86,4.58,0.55,9.02,7.21,0.7,0.82,0.73,2.0,3.0,16.0,7.0,19.0,42.0,5.0,0.0,2.0,0.0,0.0,0.0,10.0,11.0,16.0,23.0,7.0,14.0,0.0,55.0,3.0,10.0,22.0,0.0,1.0,0.37,0.0,0.41,0.0,0.0,0.0,42.06,23.0,23.24,7.0,0.18,0.39,0.41,0.56,0.56,0.55,641.0,56.0,119.0,105.0,361.0,57.0,55.0,76.0,453.0,0.0,0.0,64146.0,14.0,6.0,3.0,36.0,209.29,21.67,20.46,21.73,20.55,188.0,99.0,122.0,409.0,19.0,23.0,5.0,205.0,56.0,26.0,6.46,6.96,8.25,9.0,6.0,4.0,411.82,287.0,288.32,3.07,5.54,5.69,19.06,19.13,18.81,295.71,31.5,30.07,31.68,30.22,290.0,114.0,163.0,567.0,28.0,37.0,4.0,288.0,79.0,37.0,8.25,9.94,13.31,9.0,12.0,7.0,566.17,404.0,405.6,4.9,9.29,9.29,27.12,27.32,26.62,66.21,52.83,1181.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0
8478416,2023,Erik Cernak,TBL,D,5on5,26,24704.0,537.0,4.25,0.49,0.5,0.49,0.51,0.48,0.51,100.0,13.79,0.68,0.73,4.21,0.46,8.13,5.78,0.6,0.72,0.63,2.0,3.0,13.0,7.0,19.0,39.0,5.0,0.0,2.0,0.0,0.0,0.0,9.0,9.0,13.0,20.0,7.0,14.0,0.0,45.0,2.0,10.0,19.0,0.0,1.0,0.27,0.0,0.41,0.0,0.0,0.0,39.06,20.0,20.24,7.0,0.15,0.39,0.41,0.42,0.43,0.42,537.0,53.0,63.0,97.0,324.0,50.0,47.0,68.0,372.0,0.0,0.0,50816.0,14.0,2.0,1.0,26.0,194.64,19.19,17.97,19.24,18.07,174.0,92.0,120.0,386.0,17.0,23.0,5.0,193.0,50.0,23.0,6.15,6.24,6.8,8.0,6.0,3.0,388.82,266.0,267.32,2.85,5.54,5.69,16.35,16.42,16.12,213.7,20.29,19.32,20.47,19.48,205.0,86.0,113.0,404.0,19.0,29.0,3.0,208.0,59.0,24.0,5.94,7.51,6.85,7.0,10.0,2.0,403.17,291.0,292.6,2.96,6.56,6.56,16.69,16.89,16.54,36.99,36.48,861.0,812.0,2.75,0.61,49.0,15.0,42.0,15.0
8478416,2023,Erik Cernak,TBL,D,4on5,26,4306.0,78.0,5.82,0.11,0.21,0.1,0.21,0.14,0.24,34.0,1.11,0.07,0.1,0.29,0.07,0.61,0.86,0.07,0.07,0.07,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.02,0.0,0.0,0.09,0.09,0.09,78.0,1.0,52.0,6.0,19.0,3.0,7.0,6.0,62.0,0.0,0.0,2942.0,0.0,0.0,0.0,0.0,10.03,0.87,0.87,0.87,0.87,9.0,5.0,0.0,14.0,0.0,0.0,0.0,9.0,5.0,0.0,0.26,0.61,0.0,0.0,0.0,0.0,14.0,14.0,14.0,0.14,0.0,0.0,1.01,1.01,1.01,59.83,7.4,7.12,7.4,7.12,62.0,21.0,37.0,120.0,6.0,6.0,1.0,61.0,14.0,8.0,1.69,1.76,3.94,1.0,2.0,3.0,120.0,83.0,83.0,1.46,2.09,2.09,6.76,6.76,6.63,1.58,5.97,21.0,78.0,0.19,0.0,4.0,0.0,3.0,0.0
8478416,2023,Erik Cernak,TBL,D,5on4,26,89.0,12.0,1.95,0.0,0.96,0.0,0.93,0.0,0.93,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,11.0,3.0,0.0,1.0,8.0,0.0,0.0,3116.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.04,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.04,0.04,0.04,6.87,0.26,87.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8476875,2023,Mike Matheson,MTL,D,other,25,1980.0,21.0,14.35,0.35,0.46,0.44,0.43,0.45,0.43,40.0,4.57,0.58,0.46,0.77,0.14,2.51,1.54,0.58,0.58,0.58,2.0,2.0,4.0,2.0,5.0,11.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.14,0.19,0.24,0.0,0.0,1.0,11.0,6.0,6.0,0.0,0.12,0.05,0.0,0.7,0.7,0.7,21.0,4.0,6.0,3.0,8.0,1.0,1.0,5.0,14.0,0.0,0.0,1185.0,0.0,0.0,0.0,6.0,29.14,4.08,4.0,4.08,4.0,31.0,8.0,10.0,49.0,5.0,3.0,0.0,21.0,14.0,4.0,0.88,1.79,1.4,2.0,0.0,3.0,49.0,39.0,39.0,0.64,0.44,0.44,4.28,4.28,4.2,36.21,7.65,7.19,7.65,7.19,36.0,12.0,14.0,62.0,11.0,4.0,1.0,31.0,8.0,9.0,0.94,1.05,5.66,2.0,3.0,6.0,62.0,48.0,48.0,0.83,1.77,1.77,6.71,6.71,6.63,2.88,3.42,33.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
8476875,2023,Mike Matheson,MTL,D,all,25,37312.0,615.0,14.18,0.43,0.45,0.47,0.46,0.47,0.46,34.0,53.13,2.75,3.72,14.38,1.63,31.68,20.84,2.62,2.74,2.62,7.0,6.0,59.0,16.0,38.0,113.0,18.0,5.0,1.0,1.0,4.0,0.0,32.0,33.0,54.0,70.0,11.0,22.0,0.0,14.0,8.0,27.0,65.0,8.0,2.0,1.46,0.83,0.46,3.0,0.0,2.0,112.44,75.0,74.72,21.0,0.86,0.05,0.22,3.39,3.38,3.3,615.0,97.0,120.0,97.0,301.0,42.0,89.0,96.0,388.0,0.0,0.0,54635.0,22.0,18.0,9.0,53.0,312.81,29.51,28.3,29.4,28.2,309.0,118.0,153.0,580.0,30.0,31.0,3.0,307.0,87.0,33.0,9.05,11.23,9.23,12.0,7.0,11.0,572.72,427.0,422.63,5.57,4.77,4.55,30.54,30.46,29.81,352.66,39.43,37.46,39.73,37.74,352.0,133.0,180.0,665.0,38.0,34.0,3.0,360.0,77.0,48.0,10.21,10.01,19.21,16.0,10.0,12.0,675.36,485.0,491.16,5.92,8.44,8.44,36.91,37.17,36.38,39.95,49.47,841.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0
8476875,2023,Mike Matheson,MTL,D,5on5,25,25997.0,470.0,14.18,0.43,0.48,0.45,0.48,0.44,0.48,63.0,30.96,1.16,1.69,9.42,0.96,17.17,12.61,1.16,1.15,1.15,1.0,2.0,33.0,10.0,24.0,67.0,5.0,2.0,0.0,0.0,2.0,0.0,22.0,17.0,31.0,41.0,9.0,18.0,0.0,13.0,5.0,21.0,39.0,4.0,0.0,0.73,0.43,0.0,2.0,0.0,0.0,66.44,43.0,42.72,18.0,0.35,0.0,0.0,1.51,1.5,1.49,470.0,48.0,72.0,85.0,265.0,31.0,70.0,66.0,303.0,0.0,0.0,45818.0,18.0,12.0,6.0,33.0,188.95,15.83,15.33,15.73,15.23,178.0,78.0,110.0,366.0,13.0,17.0,2.0,193.0,49.0,14.0,5.67,6.49,3.67,5.0,5.0,3.0,358.72,256.0,251.63,2.67,2.57,2.35,16.15,16.08,15.85,234.39,21.39,20.5,21.68,20.78,229.0,95.0,127.0,451.0,15.0,28.0,2.0,243.0,55.0,26.0,7.1,7.19,7.1,9.0,5.0,1.0,461.36,324.0,330.16,3.38,6.11,6.11,18.66,18.92,18.56,30.61,33.19,713.0,772.0,1.37,0.04,34.0,5.0,29.0,3.0
8476875,2023,Mike Matheson,MTL,D,4on5,25,3906.0,71.0,13.75,0.11,0.12,0.12,0.12,0.14,0.14,52.0,1.5,0.03,0.04,0.33,0.06,0.48,1.04,0.03,0.03,0.03,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,0.01,0.0,0.0,0.04,0.04,0.04,71.0,0.0,41.0,5.0,25.0,3.0,15.0,15.0,38.0,0.0,0.0,4232.0,2.0,2.0,1.0,0.0,10.2,1.16,1.16,1.16,1.16,14.0,0.0,3.0,17.0,1.0,0.0,0.0,10.0,1.0,3.0,0.22,0.14,0.8,1.0,0.0,0.0,17.0,14.0,14.0,0.12,0.0,0.0,1.28,1.28,1.28,64.94,9.19,8.57,9.19,8.57,68.0,21.0,38.0,127.0,10.0,2.0,0.0,65.0,12.0,12.0,1.61,1.53,6.05,3.0,2.0,5.0,127.0,89.0,89.0,1.51,0.57,0.57,10.13,10.13,9.78,1.36,9.6,18.0,137.0,0.08,0.0,1.0,0.0,1.0,0.0
8476875,2023,Mike Matheson,MTL,D,5on4,25,5429.0,53.0,12.38,0.87,0.76,0.86,0.84,0.83,0.77,25.0,16.1,0.98,1.53,3.86,0.48,11.52,5.64,0.86,0.98,0.86,4.0,2.0,20.0,4.0,8.0,32.0,8.0,2.0,0.0,1.0,2.0,0.0,9.0,11.0,18.0,22.0,1.0,2.0,0.0,0.0,2.0,3.0,21.0,2.0,1.0,0.55,0.2,0.22,1.0,0.0,1.0,32.0,24.0,24.0,0.0,0.38,0.0,0.22,1.13,1.13,1.07,53.0,45.0,1.0,4.0,3.0,7.0,3.0,10.0,33.0,0.0,0.0,2978.0,2.0,4.0,2.0,13.0,84.53,8.44,7.81,8.44,7.81,86.0,32.0,30.0,148.0,11.0,11.0,1.0,83.0,23.0,12.0,2.27,2.81,3.36,4.0,2.0,5.0,148.0,118.0,118.0,2.14,1.76,1.76,8.83,8.83,8.49,17.12,1.21,1.21,1.21,1.21,19.0,5.0,1.0,25.0,2.0,0.0,0.0,21.0,2.0,1.0,0.57,0.24,0.4,2.0,0.0,0.0,25.0,24.0,24.0,0.2,0.0,0.0,1.41,1.41,1.41,4.82,1.48,76.0,15.0,0.05,0.01,4.0,1.0,2.0,1.0
8477495,2023,Seth Jones,CHI,D,other,24,2245.0,18.0,8.17,0.41,0.47,0.49,0.43,0.48,0.47,32.0,4.81,0.47,0.4,1.08,0.16,3.34,1.55,0.47,0.47,0.47,1.0,0.0,6.0,1.0,5.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,6.0,7.0,0.0,0.0,0.0,2.0,1.0,5.0,6.0,0.0,1.0,0.24,0.0,0.24,0.0,0.0,0.0,12.0,7.0,7.0,1.0,0.13,0.0,0.0,0.6,0.6,0.6,18.0,5.0,3.0,4.0,6.0,0.0,1.0,6.0,11.0,0.0,0.0,932.0,0.0,0.0,0.0,4.0,21.68,4.75,4.45,4.75,4.45,21.0,8.0,16.0,45.0,5.0,1.0,0.0,14.0,8.0,7.0,0.52,0.98,3.26,0.0,1.0,4.0,45.0,29.0,29.0,0.57,0.02,0.02,5.31,5.31,4.98,24.28,6.97,6.67,6.97,6.67,23.0,9.0,15.0,47.0,6.0,2.0,1.0,13.0,7.0,12.0,0.46,0.85,5.66,0.0,0.0,6.0,47.0,32.0,32.0,0.45,0.57,0.57,6.85,6.85,6.53,1.67,1.92,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
